Accident_ID,Accident_Date,Accident_Hour,Report_Timestamp,District,Road_Type,Weather_Condition,Surface_Condition,Light_Condition,Traffic_Density,Vehicle_Type,Driver_Age,Driver_Gender,Alcohol_Involved,Vehicle_Speed_kmph,Helmet_Used,Seatbelt_Used,Cause_Category,Accident_Severity,Casualties_Count,Injury_Type,Emergency_Response_Time_Min,Accident_Year,Accident_Month,Day_Of_Week,Is_Weekend,Time_Block,Age_Group,High_Speed,Delayed_Response,Night_Driving,Multiple_Casualties
Ker_Acc_106086,2024-05-13,22,2024-05-14 01:27:00,Kozhikode,Highway,Rain,Wet,Night,Low,Car,62,Male,No,83,Not Applicable,No,Mechanical Failure,Serious,3,Minor Injury,19.0,2024,May,Monday,False,Evening,Senior,Yes,No,Yes,Yes
Ker_Acc_106088,2023-09-29,17,2023-09-29 19:34:00,Pathanamthitta,Highway,Rain,Muddy,Day,Low,Truck,49,Male,No,77,Not Applicable,Yes,Overspeeding,Serious,2,Major Injury,22.0,2023,September,Friday,False,Afternoon,Middle Age,No,Yes,No,Yes
Ker_Acc_106089,2025-04-05,0,2025-04-05 03:46:00,Kannur,Rural Road,Clear,Wet,Night,Medium,Motorcycle,65,Female,No,59,Yes,Not Applicable,Weather Conditions,Minor,2,No Injury,19.0,2025,April,Saturday,True,Late Night,Senior,No,No,Yes,Yes
Ker_Acc_106090,2025-03-26,20,2025-03-26 20:34:00,Kottayam,Rural Road,Clear,Wet,Night,Low,Motorcycle,60,Male,Yes,81,Yes,Not Applicable,Weather Conditions,Serious,3,Major Injury,22.0,2025,March,Wednesday,False,Evening,Middle Age,Yes,Yes,Yes,Yes
Ker_Acc_106091,2023-11-14,13,2023-11-14 14:05:00,Pathanamthitta,Urban Road,Clear,Dry,Day,High,Bus,27,Male,No,67,Not Applicable,Yes,Drunk Driving,Minor,1,Minor Injury,7.0,2023,November,Tuesday,False,Afternoon,Adult,No,No,No,No
Ker_Acc_106092,2025-01-12,20,2025-01-12 20:50:00,Palakkad,Highway,Fog,Dry,Night,Medium,Motorcycle,27,Female,No,102,Yes,Not Applicable,Mechanical Failure,Minor,1,Major Injury,39.0,2025,January,Sunday,True,Evening,Adult,Yes,Yes,Yes,No
Ker_Acc_106093,2023-10-21,12,2023-10-21 14:46:00,Malappuram,Rural Road,Clear,Dry,Day,High,Car,45,Male,No,108,Not Applicable,Yes,Weather Conditions,Minor,2,Minor Injury,7.0,2023,October,Saturday,True,Afternoon,Middle Age,Yes,No,No,Yes
Ker_Acc_100031,2023-05-21,19,2023-05-21 21:04:00,Kasaragod,Rural Road,Clear,Wet,Day,High,Auto Rickshaw,24,Male,No,91,Not Applicable,Not Applicable,Mechanical Failure,Serious,2,Minor Injury,29.0,2023,May,Sunday,True,Evening,Young,Yes,Yes,Yes,Yes
Ker_Acc_106096,2024-06-18,16,2024-06-18 19:12:00,Idukki,Urban Road,Rain,Muddy,Day,Medium,Auto Rickshaw,58,Male,No,69,Not Applicable,Not Applicable,Weather Conditions,Serious,3,Minor Injury,39.0,2024,June,Tuesday,False,Afternoon,Middle Age,No,Yes,No,Yes
Ker_Acc_106097,2024-10-07,22,2024-10-07 22:41:00,Ernakulam,Rural Road,Rain,Wet,Night,Medium,Motorcycle,34,Male,No,86,Yes,Not Applicable,Overspeeding,Serious,3,Major Injury,24.0,2024,October,Monday,False,Evening,Adult,Yes,Yes,Yes,Yes
Ker_Acc_106098,2023-12-12,4,2023-12-12 06:41:00,Malappuram,Rural Road,Clear,Dry,Night,Low,Motorcycle,26,Male,No,57,Yes,Not Applicable,Overspeeding,Minor,1,Minor Injury,24.0,2023,December,Tuesday,False,Late Night,Adult,No,Yes,Yes,No
Ker_Acc_106099,2023-07-09,7,2023-07-09 07:30:00,Malappuram,Highway,Fog,Dry,Day,High,Motorcycle,62,Female,No,69,Yes,Not Applicable,Distracted Driving,Serious,3,Major Injury,19.0,2023,July,Sunday,True,Morning,Senior,No,No,No,Yes
Ker_Acc_106101,2024-11-07,1,2024-11-07 02:23:00,Ernakulam,Rural Road,Fog,Dry,Night,High,Auto Rickshaw,66,Female,No,94,Not Applicable,Not Applicable,Distracted Driving,Minor,1,Minor Injury,21.0,2024,November,Thursday,False,Late Night,Senior,Yes,Yes,Yes,No
Ker_Acc_106102,2025-05-11,20,2025-05-11 20:42:00,Malappuram,Urban Road,Rain,Wet,Night,Medium,Truck,52,Female,No,65,Not Applicable,Yes,Drunk Driving,Minor,0,Minor Injury,21.0,2025,May,Sunday,True,Evening,Middle Age,No,Yes,Yes,No
Ker_Acc_106103,2023-03-20,0,2023-03-20 01:47:00,Alappuzha,Urban Road,Clear,Dry,Night,Low,Motorcycle,46,Male,No,77,No,Not Applicable,Overspeeding,Serious,1,Major Injury,18.0,2023,March,Monday,False,Late Night,Middle Age,No,No,Yes,No
Ker_Acc_106104,2023-01-07,18,2023-01-07 18:28:00,Thiruvananthapuram,Rural Road,Rain,Wet,Dawn/Dusk,Medium,Motorcycle,49,Male,Yes,27,Yes,Not Applicable,Drunk Driving,Serious,3,Major Injury,34.0,2023,January,Saturday,True,Evening,Middle Age,No,Yes,Yes,Yes
Ker_Acc_106105,2025-02-07,18,2025-02-07 19:23:00,Pathanamthitta,Rural Road,Rain,Wet,Day,Low,Motorcycle,50,Male,No,65,Yes,Not Applicable,Distracted Driving,Minor,3,Major Injury,12.0,2025,February,Friday,False,Evening,Middle Age,No,No,Yes,Yes
Ker_Acc_106107,2024-05-17,4,2024-05-17 06:17:00,Malappuram,Highway,Rain,Wet,Night,Medium,Motorcycle,45,Male,No,88,Yes,Not Applicable,Drunk Driving,Serious,1,Minor Injury,38.0,2024,May,Friday,False,Late Night,Middle Age,Yes,Yes,Yes,No
Ker_Acc_106108,2023-12-09,13,2023-12-09 15:02:00,Kozhikode,Urban Road,Clear,Wet,Day,Medium,Auto Rickshaw,69,Male,No,55,Not Applicable,Not Applicable,Weather Conditions,Minor,2,Minor Injury,20.0,2023,December,Saturday,True,Afternoon,Senior,No,No,No,Yes
Ker_Acc_106109,2023-03-12,14,2023-03-12 16:10:00,Ernakulam,Highway,Clear,Dry,Day,Medium,Motorcycle,39,Female,No,76,Not Applicable,Not Applicable,Distracted Driving,Minor,2,Minor Injury,11.0,2023,March,Sunday,True,Afternoon,Adult,No,No,No,Yes
Ker_Acc_106110,2025-05-06,2,2025-05-06 04:23:00,Malappuram,Rural Road,Clear,Dry,Night,Medium,Car,59,Male,No,100,Not Applicable,Yes,Overspeeding,Minor,2,Minor Injury,21.0,2025,May,Tuesday,False,Late Night,Middle Age,Yes,Yes,Yes,Yes
Ker_Acc_106111,2023-09-05,1,2023-09-05 02:10:00,Malappuram,Bridge,Clear,Dry,Night,Low,Car,27,Female,No,79,Not Applicable,Yes,Weather Conditions,Minor,2,No Injury,23.0,2023,September,Tuesday,False,Late Night,Adult,No,Yes,Yes,Yes
Ker_Acc_106112,2024-10-06,3,2024-10-06 05:16:00,Ernakulam,Urban Road,Rain,Wet,Night,Medium,Car,47,Male,Yes,43,Not Applicable,No,Overspeeding,Serious,1,Minor Injury,11.0,2024,October,Sunday,True,Late Night,Middle Age,No,No,Yes,No
Ker_Acc_106113,2024-08-10,5,2024-08-10 07:09:00,Kasaragod,Highway,Storm,Dry,Night,Medium,Bus,38,Female,No,86,Not Applicable,Yes,Weather Conditions,Minor,0,Minor Injury,20.0,2024,August,Saturday,True,Late Night,Adult,Yes,No,Yes,No
Ker_Acc_106114,2024-05-09,5,2024-05-09 05:51:00,Idukki,Junction,Clear,Dry,Night,Medium,Bus,52,Female,No,84,Not Applicable,No,Mechanical Failure,Minor,2,Minor Injury,15.0,2024,May,Thursday,False,Late Night,Middle Age,Yes,No,Yes,Yes
Ker_Acc_106115,2024-11-25,21,2024-11-26 00:33:00,Thrissur,Urban Road,Clear,Dry,Night,Medium,Auto Rickshaw,69,Male,No,49,Not Applicable,Not Applicable,Weather Conditions,Minor,1,Minor Injury,16.0,2024,November,Monday,False,Evening,Senior,No,No,Yes,No
Ker_Acc_106116,2023-07-15,11,2023-07-15 12:40:00,Ernakulam,Rural Road,Rain,Wet,Day,Low,Bus,22,Male,No,96,Not Applicable,No,Weather Conditions,Serious,1,Major Injury,11.0,2023,July,Saturday,True,Morning,Young,Yes,No,No,No
Ker_Acc_106117,2024-10-01,18,2024-10-01 19:24:00,Pathanamthitta,Urban Road,Fog,Dry,Day,High,Car,24,Male,No,65,Not Applicable,No,Overspeeding,Minor,1,Minor Injury,7.0,2024,October,Tuesday,False,Evening,Young,No,No,Yes,No
Ker_Acc_106118,2024-06-16,0,2024-06-16 02:33:00,Idukki,Highway,Fog,Wet,Night,High,Car,23,Female,No,112,Not Applicable,Yes,Mechanical Failure,Serious,3,Major Injury,39.0,2024,June,Sunday,True,Late Night,Young,Yes,Yes,Yes,Yes
Ker_Acc_106119,2024-11-19,18,2024-11-19 20:29:00,Kasaragod,Urban Road,Rain,Muddy,Day,Medium,Motorcycle,32,Female,No,76,Yes,Not Applicable,Mechanical Failure,Serious,2,Minor Injury,19.0,2024,November,Tuesday,False,Evening,Adult,No,No,Yes,Yes
Ker_Acc_106120,2023-10-10,12,2023-10-10 13:08:00,Wayanad,Urban Road,Rain,Muddy,Day,Low,Car,70,Female,No,56,Not Applicable,No,Distracted Driving,Minor,0,No Injury,6.0,2023,October,Tuesday,False,Afternoon,Senior,No,No,No,No
Ker_Acc_106121,2024-02-05,6,2024-02-05 09:28:00,Alappuzha,Urban Road,Clear,Dry,Day,High,Truck,22,Male,No,48,Not Applicable,Yes,Overspeeding,Minor,0,Minor Injury,22.0,2024,February,Monday,False,Morning,Young,No,Yes,No,No
Ker_Acc_106122,2025-03-18,14,2025-03-18 16:54:00,Wayanad,Highway,Clear,Dry,Day,Low,Bus,29,Female,No,82,Not Applicable,Yes,Distracted Driving,Minor,1,No Injury,14.0,2025,March,Tuesday,False,Afternoon,Adult,Yes,No,No,No
Ker_Acc_106123,2023-09-28,11,2023-09-28 13:22:00,Ernakulam,Highway,Clear,Wet,Day,Medium,Car,20,Female,No,92,Not Applicable,Yes,Overspeeding,Minor,2,No Injury,18.0,2023,September,Thursday,False,Morning,Young,Yes,No,No,Yes
Ker_Acc_106124,2025-05-18,5,2025-05-18 06:56:00,Kottayam,Highway,Rain,Wet,Night,Medium,Motorcycle,56,Female,No,91,Yes,Not Applicable,Drunk Driving,Serious,3,Major Injury,15.0,2025,May,Sunday,True,Late Night,Middle Age,Yes,No,Yes,Yes
Ker_Acc_106127,2023-09-20,10,2023-09-20 11:42:00,Idukki,Urban Road,Clear,Dry,Day,High,Motorcycle,19,Male,No,79,No,Not Applicable,Mechanical Failure,Serious,3,Minor Injury,14.0,2023,September,Wednesday,False,Morning,Young,No,No,No,Yes
Ker_Acc_106128,2023-06-15,23,2023-06-16 00:54:00,Pathanamthitta,Junction,Clear,Wet,Night,Medium,Motorcycle,20,Male,Yes,20,Yes,Not Applicable,Mechanical Failure,Serious,1,Major Injury,14.0,2023,June,Thursday,False,Evening,Young,No,No,Yes,No
Ker_Acc_106129,2023-11-02,3,2023-11-02 06:13:00,Malappuram,Highway,Clear,Dry,Night,Low,Car,21,Female,No,63,Not Applicable,No,Overspeeding,Minor,0,Minor Injury,14.0,2023,November,Thursday,False,Late Night,Young,No,No,Yes,No
Ker_Acc_106130,2024-05-09,23,2024-05-10 02:00:00,Kasaragod,Urban Road,Rain,Wet,Night,Low,Motorcycle,50,Male,No,70,Yes,Not Applicable,Drunk Driving,Serious,3,Major Injury,19.0,2024,May,Thursday,False,Evening,Middle Age,No,No,Yes,Yes
Ker_Acc_106131,2023-01-07,18,2023-01-07 20:39:00,Kollam,Bridge,Clear,Wet,Day,High,Motorcycle,61,Male,No,48,Yes,Not Applicable,Drunk Driving,Minor,0,Minor Injury,14.0,2023,January,Saturday,True,Evening,Senior,No,No,Yes,No
Ker_Acc_106132,2024-02-29,18,2024-02-29 21:35:00,Kannur,Urban Road,Rain,Wet,Day,High,Car,44,Female,No,77,Not Applicable,Yes,Distracted Driving,Minor,2,Minor Injury,19.0,2024,February,Thursday,False,Evening,Middle Age,No,No,Yes,Yes
Ker_Acc_106133,2025-02-02,12,2025-02-02 15:08:00,Kottayam,Highway,Clear,Dry,Day,Low,Motorcycle,25,Male,No,83,Yes,Not Applicable,Mechanical Failure,Minor,2,No Injury,20.0,2025,February,Sunday,True,Afternoon,Young,Yes,No,No,Yes
Ker_Acc_106134,2024-10-25,18,2024-10-25 21:42:00,Kollam,Rural Road,Clear,Dry,Day,Medium,Car,63,Female,No,56,Not Applicable,Yes,Weather Conditions,Minor,0,Minor Injury,17.0,2024,October,Friday,False,Evening,Senior,No,No,Yes,No
Ker_Acc_106135,2024-02-07,9,2024-02-07 11:32:00,Kasaragod,Urban Road,Clear,Dry,Day,Medium,Bus,60,Female,No,104,Not Applicable,Yes,Overspeeding,Minor,2,Minor Injury,17.0,2024,February,Wednesday,False,Morning,Middle Age,Yes,No,No,Yes
Ker_Acc_106137,2023-10-08,10,2023-10-08 11:45:00,Thrissur,Bridge,Fog,Dry,Day,High,Motorcycle,52,Female,Yes,26,Yes,Not Applicable,Overspeeding,Serious,3,Major Injury,33.0,2023,October,Sunday,True,Morning,Middle Age,No,Yes,No,Yes
Ker_Acc_106139,2024-06-13,9,2024-06-13 12:23:00,Kasaragod,Highway,Fog,Dry,Day,High,Motorcycle,48,Male,No,75,Yes,Not Applicable,Overspeeding,Serious,1,Minor Injury,36.0,2024,June,Thursday,False,Morning,Middle Age,No,Yes,No,No
Ker_Acc_106140,2025-01-02,3,2025-01-02 05:39:00,Kannur,Highway,Clear,Wet,Night,Medium,Truck,44,Female,No,98,Not Applicable,Yes,Mechanical Failure,Minor,2,Minor Injury,24.0,2025,January,Thursday,False,Late Night,Middle Age,Yes,Yes,Yes,Yes
Ker_Acc_106142,2024-10-11,23,2024-10-12 01:06:00,Thrissur,Urban Road,Rain,Wet,Night,High,Car,20,Male,No,86,Not Applicable,Yes,Weather Conditions,Minor,2,No Injury,17.0,2024,October,Friday,False,Evening,Young,Yes,No,Yes,Yes
Ker_Acc_106143,2023-06-24,6,2023-06-24 07:13:00,Kasaragod,Highway,Clear,Dry,Day,Low,Car,69,Male,No,60,Not Applicable,Yes,Mechanical Failure,Minor,2,Minor Injury,23.0,2023,June,Saturday,True,Morning,Senior,No,Yes,No,Yes
Ker_Acc_106144,2023-04-17,2,2023-04-17 02:24:00,Kannur,Junction,Rain,Wet,Night,High,Car,69,Female,No,37,Not Applicable,Yes,Weather Conditions,Minor,0,Minor Injury,24.0,2023,April,Monday,False,Late Night,Senior,No,Yes,Yes,No
Ker_Acc_100031,2024-08-15,14,2024-08-15 16:32:00,Kollam,Urban Road,Storm,Dry,Day,High,Car,42,Female,No,55,Not Applicable,Yes,Mechanical Failure,Minor,0,No Injury,17.0,2024,August,Thursday,False,Afternoon,Middle Age,No,No,No,No
Ker_Acc_106146,2024-03-19,17,2024-03-19 19:00:00,Kollam,Junction,Rain,Wet,Dawn/Dusk,Medium,Car,20,Male,Yes,67,Not Applicable,Yes,Drunk Driving,Serious,1,Minor Injury,16.0,2024,March,Tuesday,False,Afternoon,Young,No,No,No,No
Ker_Acc_106147,2023-05-22,14,2023-05-22 16:59:00,Kannur,Urban Road,Rain,Dry,Day,Low,Car,25,Male,No,66,Not Applicable,Yes,Drunk Driving,Minor,0,No Injury,19.0,2023,May,Monday,False,Afternoon,Young,No,No,No,No
Ker_Acc_106148,2025-05-13,12,2025-05-13 13:32:00,Malappuram,Urban Road,Clear,Dry,Day,Medium,Car,31,Female,No,88,Not Applicable,Yes,Distracted Driving,Minor,0,No Injury,23.0,2025,May,Tuesday,False,Afternoon,Adult,Yes,Yes,No,No
Ker_Acc_106149,2024-03-17,15,2024-03-17 17:24:00,Pathanamthitta,Urban Road,Rain,Wet,Day,Low,Car,35,Male,Yes,27,Not Applicable,Yes,Overspeeding,Serious,3,Major Injury,19.0,2024,March,Sunday,True,Afternoon,Adult,No,No,No,Yes
Ker_Acc_106150,2023-01-18,13,2023-01-18 13:43:00,Pathanamthitta,Junction,Clear,Dry,Dawn/Dusk,High,Car,48,Female,Yes,86,Not Applicable,Yes,Weather Conditions,Serious,3,Major Injury,18.0,2023,January,Wednesday,False,Afternoon,Middle Age,Yes,No,No,Yes
Ker_Acc_106151,2023-04-14,22,2023-04-15 00:22:00,Thrissur,Highway,Clear,Dry,Night,High,Motorcycle,66,Male,No,76,Yes,Not Applicable,Distracted Driving,Minor,2,Minor Injury,20.0,2023,April,Friday,False,Evening,Senior,No,No,Yes,Yes
Ker_Acc_106152,2023-05-29,21,2023-05-29 23:59:00,Wayanad,Urban Road,Rain,Muddy,Night,Medium,Motorcycle,22,Male,No,64,Yes,Not Applicable,Drunk Driving,Serious,1,Minor Injury,38.0,2023,May,Monday,False,Evening,Young,No,Yes,Yes,No
Ker_Acc_106153,2024-05-28,13,2024-05-28 15:10:00,Ernakulam,Highway,Rain,Wet,Day,Medium,Motorcycle,64,Male,No,72,Yes,Not Applicable,Weather Conditions,Serious,2,Major Injury,19.0,2024,May,Tuesday,False,Afternoon,Senior,No,No,No,Yes
Ker_Acc_106154,2025-01-19,2,2025-01-19 03:25:00,Malappuram,Bridge,Clear,Wet,Night,Medium,Motorcycle,44,Male,No,78,Yes,Not Applicable,Mechanical Failure,Serious,1,Minor Injury,39.0,2025,January,Sunday,True,Late Night,Middle Age,No,Yes,Yes,No
Ker_Acc_106155,2024-03-14,22,2024-03-15 01:25:00,Thrissur,Urban Road,Clear,Dry,Night,Medium,Auto Rickshaw,66,Male,No,47,Not Applicable,Not Applicable,Mechanical Failure,Minor,1,Minor Injury,14.0,2024,March,Thursday,False,Evening,Senior,No,No,Yes,No
Ker_Acc_106156,2024-11-07,13,2024-11-07 15:49:00,Ernakulam,Urban Road,Rain,Wet,Day,High,Motorcycle,44,Female,No,40,Yes,Not Applicable,Distracted Driving,Serious,3,Major Injury,20.0,2024,November,Thursday,False,Afternoon,Middle Age,No,No,No,Yes
Ker_Acc_106157,2024-09-20,21,2024-09-20 22:23:00,Kozhikode,Urban Road,Clear,Dry,Night,Low,Car,62,Female,No,33,Not Applicable,No,Weather Conditions,Minor,0,Minor Injury,17.0,2024,September,Friday,False,Evening,Senior,No,No,Yes,No
Ker_Acc_106158,2024-03-22,8,2024-03-22 10:50:00,Ernakulam,Urban Road,Clear,Dry,Day,Medium,Motorcycle,45,Male,Yes,86,Yes,Not Applicable,Overspeeding,Serious,2,Major Injury,20.0,2024,March,Friday,False,Morning,Middle Age,Yes,No,No,Yes
Ker_Acc_106159,2023-03-23,22,2023-03-23 23:48:00,Alappuzha,Urban Road,Storm,Dry,Night,Medium,Truck,57,Female,No,63,Not Applicable,No,Mechanical Failure,Minor,1,No Injury,20.0,2023,March,Thursday,False,Evening,Middle Age,No,No,Yes,No
Ker_Acc_106160,2023-05-01,6,2023-05-01 08:21:00,Idukki,Urban Road,Rain,Wet,Day,Medium,Motorcycle,21,Male,Yes,66,Yes,Not Applicable,Distracted Driving,Serious,1,Major Injury,18.0,2023,May,Monday,False,Morning,Young,No,No,No,No
Ker_Acc_106161,2024-07-21,2,2024-07-21 03:57:00,Ernakulam,Urban Road,Rain,Muddy,Night,Medium,Motorcycle,61,Male,Yes,103,Not Applicable,Not Applicable,Drunk Driving,Fatal,3,Fatal Injury,33.0,2024,July,Sunday,True,Late Night,Senior,Yes,Yes,Yes,Yes
Ker_Acc_106162,2025-03-11,4,2025-03-11 05:15:00,Kozhikode,Rural Road,Rain,Wet,Night,High,Auto Rickshaw,65,Male,No,66,Not Applicable,Not Applicable,Distracted Driving,Minor,1,Minor Injury,14.0,2025,March,Tuesday,False,Late Night,Senior,No,No,Yes,No
Ker_Acc_106163,2023-07-09,23,2023-07-09 23:33:00,Pathanamthitta,Urban Road,Clear,Dry,Night,Medium,Motorcycle,62,Female,No,74,Yes,Not Applicable,Drunk Driving,Minor,1,Minor Injury,14.0,2023,July,Sunday,True,Evening,Senior,No,No,Yes,No
Ker_Acc_106164,2024-06-13,6,2024-06-13 07:58:00,Wayanad,Urban Road,Fog,Dry,Day,High,Truck,48,Male,No,91,Not Applicable,Yes,Drunk Driving,Serious,2,Major Injury,11.0,2024,June,Thursday,False,Morning,Middle Age,Yes,No,No,Yes
Ker_Acc_106165,2023-01-19,15,2023-01-19 16:01:00,Kannur,Urban Road,Rain,Dry,Day,High,Motorcycle,20,Female,No,59,Not Applicable,Yes,Distracted Driving,Minor,2,Minor Injury,18.0,2023,January,Thursday,False,Afternoon,Young,No,No,No,Yes
Ker_Acc_106166,2024-01-17,16,2024-01-17 18:35:00,Malappuram,Junction,Clear,Dry,Day,Medium,Auto Rickshaw,64,Female,Yes,41,Not Applicable,Not Applicable,Distracted Driving,Minor,2,No Injury,22.0,2024,January,Wednesday,False,Afternoon,Senior,No,Yes,No,Yes
Ker_Acc_106168,2023-09-11,18,2023-09-11 18:40:00,Kozhikode,Junction,Rain,Muddy,Day,Medium,Motorcycle,44,Male,No,23,Yes,Not Applicable,Weather Conditions,Serious,2,Minor Injury,37.0,2023,September,Monday,False,Evening,Middle Age,No,Yes,Yes,Yes
Ker_Acc_106169,2023-10-17,6,2023-10-17 08:03:00,Kasaragod,Urban Road,Clear,Dry,Day,Medium,Motorcycle,22,Male,No,52,Not Applicable,No,Drunk Driving,Minor,0,Minor Injury,18.0,2023,October,Tuesday,False,Morning,Young,No,No,No,No
Ker_Acc_106170,2023-05-22,4,2023-05-22 07:26:00,Wayanad,Highway,Rain,Wet,Night,Low,Truck,56,Female,No,102,Not Applicable,Yes,Weather Conditions,Serious,3,Minor Injury,23.0,2023,May,Monday,False,Late Night,Middle Age,Yes,Yes,Yes,Yes
Ker_Acc_106171,2025-05-26,8,2025-05-26 09:26:00,Alappuzha,Rural Road,Clear,Wet,Day,Medium,Motorcycle,37,Female,No,113,No,Not Applicable,Mechanical Failure,Serious,3,Major Injury,33.0,2025,May,Monday,False,Morning,Adult,Yes,Yes,No,Yes
Ker_Acc_106172,2025-01-16,20,2025-01-16 23:26:00,Idukki,Rural Road,Rain,Wet,Night,High,Motorcycle,27,Male,No,78,Yes,Not Applicable,Drunk Driving,Serious,3,Major Injury,40.0,2025,January,Thursday,False,Evening,Adult,No,Yes,Yes,Yes
Ker_Acc_106173,2023-03-20,18,2023-03-20 21:13:00,Wayanad,Urban Road,Clear,Dry,Day,High,Car,35,Female,No,54,Not Applicable,Not Applicable,Drunk Driving,Minor,0,Minor Injury,10.0,2023,March,Monday,False,Evening,Adult,No,No,Yes,No
Ker_Acc_106174,2024-05-12,0,2024-05-12 01:52:00,Ernakulam,Urban Road,Rain,Wet,Night,High,Car,52,Female,No,55,Not Applicable,Yes,Weather Conditions,Minor,2,Minor Injury,14.0,2024,May,Sunday,True,Late Night,Middle Age,No,No,Yes,Yes
Ker_Acc_106175,2023-02-23,8,2023-02-23 10:25:00,Malappuram,Junction,Rain,Muddy,Day,Low,Motorcycle,63,Male,No,66,Yes,Not Applicable,Overspeeding,Serious,3,Major Injury,34.0,2023,February,Thursday,False,Morning,Senior,No,Yes,No,Yes
Ker_Acc_106176,2025-01-15,22,2025-01-16 01:07:00,Idukki,Bridge,Clear,Dry,Night,Low,Auto Rickshaw,20,Male,No,57,Not Applicable,Not Applicable,Weather Conditions,Minor,2,No Injury,7.0,2025,January,Wednesday,False,Evening,Young,No,No,Yes,Yes
Ker_Acc_106179,2025-02-15,1,2025-02-15 04:35:00,Kannur,Junction,Clear,Dry,Night,Low,Motorcycle,39,Male,No,29,No,Not Applicable,Mechanical Failure,Minor,1,Minor Injury,7.0,2025,February,Saturday,True,Late Night,Adult,No,No,Yes,No
Ker_Acc_106180,2023-05-02,20,2023-05-02 20:20:00,Wayanad,Junction,Clear,Dry,Night,Low,Car,23,Female,No,20,Not Applicable,Yes,Mechanical Failure,Minor,0,Minor Injury,15.0,2023,May,Tuesday,False,Evening,Young,No,No,Yes,No
Ker_Acc_106181,2023-06-04,14,2023-06-04 16:58:00,Wayanad,Urban Road,Clear,Dry,Day,Medium,Motorcycle,22,Male,No,89,Yes,Not Applicable,Mechanical Failure,Serious,2,Minor Injury,19.0,2023,June,Sunday,True,Afternoon,Young,Yes,No,No,Yes
Ker_Acc_106182,2024-06-17,17,2024-06-17 19:19:00,Kasaragod,Urban Road,Clear,Dry,Day,Medium,Motorcycle,19,Female,No,55,No,Not Applicable,Weather Conditions,Minor,0,Minor Injury,24.0,2024,June,Monday,False,Afternoon,Young,No,Yes,No,No
Ker_Acc_106184,2023-07-26,15,2023-07-26 17:37:00,Malappuram,Bridge,Clear,Dry,Day,High,Car,22,Male,No,55,Not Applicable,Yes,Overspeeding,Minor,1,Minor Injury,22.0,2023,July,Wednesday,False,Afternoon,Young,No,Yes,No,No
Ker_Acc_100031,2024-03-09,16,2024-03-09 16:51:00,Malappuram,Urban Road,Clear,Dry,Day,High,Motorcycle,39,Female,No,42,Yes,Not Applicable,Drunk Driving,Minor,1,No Injury,23.0,2024,March,Saturday,True,Afternoon,Adult,No,Yes,No,No
Ker_Acc_106186,2025-04-21,5,2025-04-21 07:44:00,Idukki,Urban Road,Clear,Dry,Night,Low,Auto Rickshaw,70,Male,Yes,70,Not Applicable,Not Applicable,Weather Conditions,Minor,0,Minor Injury,18.0,2025,April,Monday,False,Late Night,Senior,No,No,Yes,No
Ker_Acc_106188,2023-02-14,22,2023-02-15 01:30:00,Ernakulam,Urban Road,Clear,Dry,Night,Medium,Truck,54,Male,No,67,Not Applicable,Yes,Mechanical Failure,Minor,2,Minor Injury,19.0,2023,February,Tuesday,False,Evening,Middle Age,No,No,Yes,Yes
Ker_Acc_106189,2023-04-06,10,2023-04-06 11:21:00,Ernakulam,Rural Road,Clear,Dry,Day,High,Truck,49,Male,No,85,Not Applicable,Yes,Weather Conditions,Minor,2,Minor Injury,25.0,2023,April,Thursday,False,Morning,Middle Age,Yes,Yes,No,Yes
Ker_Acc_106190,2025-03-28,4,2025-03-28 06:43:00,Kollam,Urban Road,Clear,Dry,Night,Medium,Truck,20,Female,Yes,58,Not Applicable,Yes,Drunk Driving,Minor,0,Minor Injury,20.0,2025,March,Friday,False,Late Night,Young,No,No,Yes,No
Ker_Acc_100031,2023-04-06,11,2023-04-06 12:52:00,Thrissur,Highway,Rain,Wet,Day,Medium,Car,61,Female,No,59,Not Applicable,Yes,Weather Conditions,Serious,3,Major Injury,23.0,2023,April,Thursday,False,Morning,Senior,No,Yes,No,Yes
Ker_Acc_106193,2023-12-11,3,2023-12-11 06:03:00,Malappuram,Urban Road,Clear,Dry,Night,Low,Auto Rickshaw,56,Female,No,104,Not Applicable,Not Applicable,Weather Conditions,Serious,1,Major Injury,11.0,2023,December,Monday,False,Late Night,Middle Age,Yes,No,Yes,No
Ker_Acc_106194,2023-01-19,6,2023-01-19 07:29:00,Ernakulam,Urban Road,Rain,Muddy,Day,High,Car,64,Male,No,84,Not Applicable,No,Drunk Driving,Minor,2,Minor Injury,8.0,2023,January,Thursday,False,Morning,Senior,Yes,No,No,Yes
Ker_Acc_106195,2025-05-23,7,2025-05-23 09:16:00,Idukki,Rural Road,Clear,Muddy,Day,Low,Motorcycle,18,Female,No,77,Yes,Not Applicable,Drunk Driving,Serious,1,Major Injury,15.0,2025,May,Friday,False,Morning,Young,No,No,No,No
Ker_Acc_106196,2024-03-04,21,2024-03-04 23:31:00,Thrissur,Rural Road,Rain,Wet,Night,Low,Motorcycle,45,Male,No,72,No,Not Applicable,Weather Conditions,Serious,2,Major Injury,12.0,2024,March,Monday,False,Evening,Middle Age,No,No,Yes,Yes
